login,full_name,created_at,stargazers_count,watchers_count,language,has_projects,has_wiki,license_name
alokproc,alokproc/aprendizaje_automatico_avanzado,2020-11-19T12:39:54Z,0,0,,True,True,
prasadgujar,prasadgujar/aima-python,2018-03-26T16:08:26Z,2,2,Jupyter Notebook,True,True,mit
prasadgujar,prasadgujar/AITPRT,2018-04-23T07:59:45Z,0,0,HTML,True,True,
prasadgujar,prasadgujar/AlgoWiki,2019-05-06T12:22:10Z,5,5,,True,True,
prasadgujar,prasadgujar/Amazon_HappyDB_Cateogrization,2019-02-26T15:18:12Z,2,2,Jupyter Notebook,True,True,
prasadgujar,prasadgujar/AutoCarPool,2018-10-24T13:02:27Z,1,1,Java,True,True,
prasadgujar,prasadgujar/Automated_Image_Caption,2019-02-04T08:13:55Z,2,2,Jupyter Notebook,True,True,
prasadgujar,prasadgujar/Bank-Application-Using-EJB,2018-04-11T12:42:03Z,1,1,Java,True,True,
prasadgujar,prasadgujar/CapSearch,2018-10-16T16:43:21Z,5,5,JavaScript,True,True,
prasadgujar,prasadgujar/CompetitiveProgramming,2018-01-14T12:28:04Z,192,192,C++,True,True,
prasadgujar,prasadgujar/Computer_Vision,2018-12-31T17:33:16Z,0,0,,True,True,
prasadgujar,prasadgujar/DistributedSystem,2018-04-18T14:51:37Z,11,11,Java,True,True,
prasadgujar,prasadgujar/DSP,2018-02-27T12:31:32Z,1,1,Java,True,True,
prasadgujar,prasadgujar/Goal,2018-03-14T18:16:24Z,0,0,JavaScript,True,True,
prasadgujar,prasadgujar/HackIt-Kjsce,2019-02-02T06:42:01Z,0,0,CSS,True,True,
prasadgujar,prasadgujar/LLD-MC-CC-Solution,2024-01-21T11:14:39Z,1,1,,True,True,
prasadgujar,prasadgujar/low-level-design-primer,2020-08-03T19:59:05Z,6436,6436,,True,True,
prasadgujar,prasadgujar/MachineLearning,2018-01-14T12:59:49Z,1,1,Jupyter Notebook,True,True,
prasadgujar,prasadgujar/MachineLearningAlgorithms,2019-02-27T12:19:32Z,1,1,Jupyter Notebook,True,True,
prasadgujar,prasadgujar/Machine_Learning,2018-04-14T17:43:19Z,2,2,Jupyter Notebook,True,True,
prasadgujar,prasadgujar/platform,2018-04-15T06:29:22Z,0,0,Ruby,True,True,other
prasadgujar,prasadgujar/prasadgujar.github.io,2018-03-27T08:53:20Z,1,1,,True,True,
prasadgujar,prasadgujar/Programming,2017-09-07T15:22:16Z,0,0,C++,True,True,
prasadgujar,prasadgujar/SetBit,2018-04-06T13:06:05Z,1,1,Java,True,True,
prasadgujar,prasadgujar/Source_Code,2018-04-28T12:32:50Z,2,2,Java,True,True,
prasadgujar,prasadgujar/Stock-Trades-API,2019-02-27T15:03:55Z,0,0,,True,True,
prasadgujar,prasadgujar/sugarizer,2019-03-14T11:22:43Z,0,0,JavaScript,True,True,apache-2.0
prasadgujar,prasadgujar/system-design-primer,2020-08-28T22:16:24Z,17,17,Python,True,True,other
prasadgujar,prasadgujar/Upgrad_Task,2019-02-27T12:16:37Z,0,0,Jupyter Notebook,True,True,
prasadgujar,prasadgujar/VESIT_Placement_Portal,2018-11-17T13:39:13Z,1,1,PHP,True,True,
prasadgujar,prasadgujar/webtutorial,2018-03-12T19:25:09Z,0,0,PHP,True,True,
rjsamra,rjsamra/awesome-github-profile-readme-templates,2021-01-31T19:57:11Z,3,3,,True,True,
rjsamra,rjsamra/awesome-README-templates,2021-01-31T19:45:42Z,2,2,,True,True,mit
rjsamra,rjsamra/Bank-Enterprise-Network-Design,2021-08-17T08:35:04Z,1,1,,True,True,
rjsamra,rjsamra/codeSTACKr,2020-10-07T18:58:16Z,1,1,,True,True,
rjsamra,rjsamra/Concert-Ticket-Reservation-System,2020-09-23T06:54:52Z,5,5,PHP,True,True,mit
rjsamra,rjsamra/Concert-Venue-Booking-System,2020-08-29T07:43:43Z,1,1,PHP,True,True,
rjsamra,rjsamra/Coursera-Crash-Course-on-Python,2020-09-12T18:34:44Z,1,1,,True,True,
rjsamra,rjsamra/Crash-Course-on-Python-by-Google,2020-09-12T18:33:56Z,1,1,,True,True,
rjsamra,rjsamra/drive-n-listen,2021-03-03T15:16:50Z,3,3,,True,True,
rjsamra,rjsamra/Dynamic-Rows-and-Column,2020-08-29T07:38:27Z,1,1,PHP,True,True,
rjsamra,rjsamra/Financial-Literacy-App-for-Farmers,2021-11-01T10:17:14Z,1,1,PHP,True,True,
rjsamra,rjsamra/Houseclub,2021-03-01T15:49:51Z,2,2,,True,True,unlicense
rjsamra,rjsamra/igbot,2020-11-27T11:32:23Z,1,1,,True,True,apache-2.0
rjsamra,rjsamra/Insert-data-into-DB,2020-08-14T08:10:46Z,1,1,PHP,True,True,
rjsamra,rjsamra/Insta-mass-account-creator,2020-12-01T04:39:43Z,2,2,,True,True,gpl-3.0
rjsamra,rjsamra/ITSA-Website,2020-09-26T10:49:37Z,1,1,HTML,True,True,
rjsamra,rjsamra/movieweb,2022-07-14T15:53:13Z,1,1,PHP,True,True,
rjsamra,rjsamra/Placement-Prediction,2021-04-17T17:47:57Z,2,2,Python,True,True,
rjsamra,rjsamra/rjsamra,2020-10-07T19:25:31Z,7,7,,True,True,
rjsamra,rjsamra/snapdrop,2021-03-08T07:40:51Z,1,1,,True,True,gpl-3.0
rjsamra,rjsamra/thetravelback,2020-10-07T16:22:35Z,1,1,HTML,True,True,
rjsamra,rjsamra/TrueCallerLookup,2020-11-29T16:20:49Z,1,1,,True,True,
rjsamra,rjsamra/VOX-audio-room,2022-04-21T11:34:41Z,1,1,,True,True,mit
rjsamra,rjsamra/VOXS_frontend,2021-05-03T13:25:49Z,1,1,,True,True,
rjsamra,rjsamra/Whatsapp-Spam-Bot,2020-11-19T11:30:38Z,2,2,Python,True,True,
Alexcj10,Alexcj10/50-Programming-Languages,2024-05-29T11:55:22Z,11,11,,True,True,mit
Alexcj10,Alexcj10/Alexcj10,2024-04-07T16:57:10Z,7,7,,True,True,
Alexcj10,Alexcj10/Analyzing-Amazon-Sales-data,2024-05-03T19:54:59Z,7,7,,True,True,mit
Alexcj10,Alexcj10/Awesome-Python-Resources,2024-05-20T16:14:23Z,8,8,,True,True,apache-2.0
Alexcj10,Alexcj10/Diwali-Sales-Analysis,2024-05-10T15:15:52Z,5,5,Jupyter Notebook,True,True,
Alexcj10,Alexcj10/FIFA-World-Cup-Analysis,2024-05-03T18:30:19Z,7,7,Jupyter Notebook,True,True,mit
Bhaviktutorials,Bhaviktutorials/Adorn,2022-10-06T16:44:07Z,7,7,HTML,True,True,mit
Bhaviktutorials,Bhaviktutorials/animate.css,2021-02-17T09:42:13Z,4,4,,True,False,mit
Bhaviktutorials,Bhaviktutorials/Bhaviktutorials,2020-09-04T14:45:19Z,26,26,,True,True,mit
Bhaviktutorials,Bhaviktutorials/bhaviktutorialsws,2021-12-17T10:41:43Z,1,1,HTML,True,True,
Bhaviktutorials,Bhaviktutorials/BloodyRat,2021-01-27T12:31:12Z,63,63,Smali,True,True,bsd-3-clause
Bhaviktutorials,Bhaviktutorials/Embellish,2021-10-01T16:37:35Z,1,1,HTML,True,True,mit
Bhaviktutorials,Bhaviktutorials/hackadroid,2021-02-04T14:21:53Z,33,33,Shell,True,True,bsd-3-clause
Bhaviktutorials,Bhaviktutorials/Kali-Nethunter,2021-07-07T06:10:55Z,29,29,Shell,True,True,
Bhaviktutorials,Bhaviktutorials/mirrorscript-v2,2022-11-04T13:43:53Z,3,3,,True,False,
Bhaviktutorials,Bhaviktutorials/nest,2021-02-04T16:46:43Z,3,3,,True,True,mit
Bhaviktutorials,Bhaviktutorials/Ngrok_magical,2021-01-20T08:18:33Z,1,1,,True,True,
Bhaviktutorials,Bhaviktutorials/shark,2020-08-16T05:22:59Z,770,770,Shell,True,True,bsd-3-clause
Bhaviktutorials,Bhaviktutorials/T-Remix,2020-08-08T09:07:39Z,198,198,Shell,True,True,mit
Bhaviktutorials,Bhaviktutorials/Termux-Keys,2020-08-16T06:33:53Z,33,33,Shell,True,True,mit
Bhaviktutorials,Bhaviktutorials/Termux-Megapackage,2020-07-28T18:34:07Z,326,326,Shell,True,True,mit
Bhaviktutorials,Bhaviktutorials/web-page-elements,2022-10-05T08:20:14Z,1,1,HTML,True,True,mit
Bhaviktutorials,Bhaviktutorials/xerosploit,2022-01-04T11:24:32Z,2,2,,True,True,gpl-3.0
Bhaviktutorials,Bhaviktutorials/zipalign,2021-01-09T07:25:26Z,7,7,,True,True,
aayushi-droid,aayushi-droid/30DaysOfCodeChallenge,2020-07-23T17:07:56Z,4,4,Python,True,True,mit
aayushi-droid,aayushi-droid/33-js-concepts,2020-05-16T13:12:05Z,1,1,,True,True,mit
aayushi-droid,aayushi-droid/aayushi-droid,2020-07-19T12:45:33Z,3,3,,True,True,
aayushi-droid,aayushi-droid/auth-api,2020-05-22T18:45:40Z,1,1,Python,True,True,mit
aayushi-droid,aayushi-droid/awesome-hacktoberfest-2019,2020-09-18T14:52:12Z,0,0,,True,True,
aayushi-droid,aayushi-droid/Breast-Cancer-Wisconsin-Diagnostic,2020-05-16T06:20:51Z,2,2,Jupyter Notebook,True,True,mit
aayushi-droid,aayushi-droid/CMD-Calculator-With-C-Sharp,2020-04-02T03:20:45Z,1,1,C#,True,True,mit
aayushi-droid,aayushi-droid/convolutional-neural-network,2020-05-18T06:42:28Z,0,0,,True,True,
aayushi-droid,aayushi-droid/Create-Face-Data-from-Images,2020-09-11T04:25:03Z,1,1,,True,True,
aayushi-droid,aayushi-droid/django-social-engine,2020-05-22T04:43:13Z,1,1,,True,True,
aayushi-droid,aayushi-droid/Django_Stock_System,2020-05-17T15:49:21Z,1,1,Python,True,True,
aayushi-droid,aayushi-droid/djreact,2020-05-22T04:47:39Z,0,0,,True,True,
aayushi-droid,aayushi-droid/Edabit-Solutions,2020-07-26T16:56:41Z,39,39,C++,True,True,mit
aayushi-droid,aayushi-droid/FlaskAPI,2021-04-24T18:42:05Z,0,0,Python,True,True,mit
aayushi-droid,aayushi-droid/KNN-Machine-Learning-Algorithm,2020-04-02T03:18:15Z,2,2,Python,True,True,mit
aayushi-droid,aayushi-droid/LinearEquation,2022-12-17T08:06:29Z,2,2,Python,True,True,mit
aayushi-droid,aayushi-droid/machine-learning,2020-05-17T12:22:09Z,0,0,,True,True,
aayushi-droid,aayushi-droid/machinelearning,2020-05-22T04:49:22Z,0,0,,True,True,
aayushi-droid,aayushi-droid/Machine_Learning_Model_With_Flask,2020-05-21T04:24:54Z,0,0,,True,True,mit
aayushi-droid,aayushi-droid/Multicollinearity-in-Regression-Analysis,2020-05-18T00:27:52Z,0,0,Jupyter Notebook,True,True,mit
aayushi-droid,aayushi-droid/Python-Thunder,2020-01-02T05:06:02Z,86,86,Python,True,True,mit
aayushi-droid,aayushi-droid/Salary_Prediction_Portfolio,2020-05-23T08:00:46Z,1,1,,True,True,
aayushi-droid,aayushi-droid/Sentiment-Analysis,2020-06-07T17:45:21Z,1,1,Jupyter Notebook,True,True,mit
aayushi-droid,aayushi-droid/sklearn_pipeline_demo,2020-05-18T07:40:40Z,0,0,,True,True,
aayushi-droid,aayushi-droid/sklearn_tutorial,2020-05-18T07:27:41Z,0,0,,True,True,
sai-sondarkar,sai-sondarkar/android-pratical-1,2017-08-18T05:24:59Z,0,0,Java,True,True,
sai-sondarkar,sai-sondarkar/android-pratical-2-,2017-08-18T05:55:03Z,0,0,Java,True,True,
sai-sondarkar,sai-sondarkar/Android-VimeoPlayer,2020-12-18T19:05:17Z,0,0,,True,True,mit
sai-sondarkar,sai-sondarkar/android-vision,2017-04-03T04:56:58Z,0,0,Java,True,True,apache-2.0
sai-sondarkar,sai-sondarkar/Basic-c-plus-plus-programs,2017-05-24T10:35:38Z,0,0,C++,True,True,apache-2.0
sai-sondarkar,sai-sondarkar/blockchain-notes,2018-03-22T03:57:38Z,0,0,,True,True,apache-2.0
sai-sondarkar,sai-sondarkar/bob-sadc,2017-11-12T15:07:48Z,0,0,Java,True,True,
sai-sondarkar,sai-sondarkar/BottomSheetPickers,2018-08-10T02:53:34Z,0,0,Java,True,True,apache-2.0
sai-sondarkar,sai-sondarkar/CalculatorDemoWithInKotlin,2017-05-22T16:19:00Z,1,1,Kotlin,True,True,apache-2.0
sai-sondarkar,sai-sondarkar/clarifai-java,2017-09-06T06:20:14Z,0,0,Java,True,True,other
sai-sondarkar,sai-sondarkar/demoSite,2019-04-26T02:40:09Z,0,0,JavaScript,True,True,mit
sai-sondarkar,sai-sondarkar/dummyweb,2019-06-13T14:49:25Z,0,0,CSS,True,True,
sai-sondarkar,sai-sondarkar/ether-example,2018-04-01T06:39:10Z,0,0,HTML,True,True,
sai-sondarkar,sai-sondarkar/fb-account-kit-sample,2017-05-16T09:54:20Z,0,0,Java,True,True,
sai-sondarkar,sai-sondarkar/Flask-API-Heroku-Deployment,2020-07-30T06:37:41Z,4,4,Python,True,True,
sai-sondarkar,sai-sondarkar/FlaskAPI,2019-05-19T17:47:25Z,0,0,Python,True,True,
sai-sondarkar,sai-sondarkar/FlaskAPIFSC,2019-05-19T05:57:59Z,0,0,Python,True,True,
sai-sondarkar,sai-sondarkar/flutterExample,2019-05-23T14:38:43Z,0,0,Dart,True,True,
sai-sondarkar,sai-sondarkar/ganyantra,2017-12-02T13:26:38Z,0,0,Java,True,True,
sai-sondarkar,sai-sondarkar/Gesture-Recognition,2020-06-03T15:51:52Z,1,1,,True,True,
sai-sondarkar,sai-sondarkar/GoalSetter,2019-04-27T07:36:24Z,1,1,Java,True,True,
sai-sondarkar,sai-sondarkar/heroku-python-script,2019-03-30T23:24:56Z,0,0,Python,True,True,gpl-3.0
sai-sondarkar,sai-sondarkar/HR-Recommender,2019-03-30T13:32:02Z,0,0,Jupyter Notebook,True,True,mit
sai-sondarkar,sai-sondarkar/HrCompentency,2019-03-30T23:19:50Z,0,0,,True,True,
sai-sondarkar,sai-sondarkar/inboxProject,2018-08-11T14:50:16Z,0,0,JavaScript,True,True,
sai-sondarkar,sai-sondarkar/InshortApp,2019-12-26T11:28:01Z,1,1,,True,True,gpl-3.0
sai-sondarkar,sai-sondarkar/ITMFCSPython,2019-02-28T06:41:49Z,2,2,Jupyter Notebook,True,True,mit
sai-sondarkar,sai-sondarkar/ITMSmartCanteenAdmin,2018-08-26T19:45:31Z,0,0,Java,True,True,
sai-sondarkar,sai-sondarkar/itmvu-stock-manager-social-techies,2017-11-29T09:06:12Z,0,0,Java,True,True,
sai-sondarkar,sai-sondarkar/js-assignment,2020-07-13T09:47:25Z,2,2,HTML,True,True,
Akshayrane848,Akshayrane848/Akshayrane848,2022-09-27T14:07:07Z,0,0,,True,True,
Akshayrane848,Akshayrane848/Akshayrane848.github.io,2022-09-08T14:42:06Z,1,1,HTML,True,True,
Akshayrane848,Akshayrane848/Calculator,2022-10-31T16:51:11Z,1,1,HTML,True,True,
Akshayrane848,Akshayrane848/CoreBankingSystem,2023-04-28T13:19:15Z,2,2,Java,True,True,
Akshayrane848,Akshayrane848/Covid19-Vaccination,2022-12-19T12:51:38Z,1,1,,True,True,
Akshayrane848,Akshayrane848/DSA-Bootcamp-Java,2022-09-21T06:36:38Z,1,1,,True,True,
Akshayrane848,Akshayrane848/DSAproblems,2022-09-21T07:47:28Z,0,0,Java,True,True,
Akshayrane848,Akshayrane848/everhover-clone,2022-12-19T12:54:12Z,1,1,,True,True,
Akshayrane848,Akshayrane848/NYKA_PROJECT,2022-11-04T07:05:37Z,0,0,,True,True,
Akshayrane848,Akshayrane848/Practice,2023-04-27T14:52:43Z,0,0,,True,True,
Akshayrane848,Akshayrane848/Resume,2022-11-02T13:30:29Z,0,0,,True,True,
Akshayrane848,Akshayrane848/Student-Management-System,2022-11-08T17:38:15Z,1,1,Java,True,True,
Akshayrane848,Akshayrane848/Ticket-Managment-System,2023-01-18T17:53:24Z,0,0,Java,True,True,
ashkulz,ashkulz/ashkulz,2020-11-05T13:12:25Z,1,1,,False,False,
ashkulz,ashkulz/committers.top,2021-12-23T02:18:21Z,242,242,Go,False,False,mit
ashkulz,ashkulz/ebookutils,2015-01-03T17:11:33Z,2,2,Python,False,False,zlib
ashkulz,ashkulz/git,2019-07-22T12:48:52Z,1,1,C,True,False,other
ashkulz,ashkulz/NppFTP,2014-12-30T05:04:31Z,322,322,C++,False,False,
ashkulz,ashkulz/packaging,2022-01-06T12:16:13Z,1,1,Python,False,False,
ashkulz,ashkulz/pdfread,2015-01-03T17:05:25Z,2,2,Python,False,False,
ashkulz,ashkulz/sveltia-cms-auth,2024-03-27T09:45:56Z,0,0,,True,False,mit
ankit0183,ankit0183/-D3VL-L3MON,2023-04-09T17:06:15Z,0,0,,True,True,mit
ankit0183,ankit0183/05t3.github.io,2022-01-28T17:43:13Z,0,0,,True,True,mit
ankit0183,ankit0183/0xw0lf.github.io,2020-09-05T18:35:25Z,0,0,,True,True,
ankit0183,ankit0183/3nk17,2022-11-26T15:10:44Z,0,0,HTML,True,True,cc0-1.0
ankit0183,ankit0183/a3nk17,2020-08-05T18:10:34Z,0,0,CSS,True,True,mit
ankit0183,ankit0183/a3nk17.github.io,2022-10-22T10:36:10Z,0,0,Ruby,True,True,mit
ankit0183,ankit0183/a3rt6r7,2024-01-07T05:14:30Z,0,0,Ruby,True,True,mit
ankit0183,ankit0183/aero,2023-05-18T08:32:56Z,0,0,,True,True,
ankit0183,ankit0183/AhMyth-Modified-Version,2021-11-13T09:02:29Z,0,0,,True,True,
ankit0183,ankit0183/AIRAVAT,2022-12-22T06:40:57Z,8,8,,True,True,mit
ankit0183,ankit0183/Alwesam,2022-06-18T15:55:45Z,1,1,Blade,True,True,
ankit0183,ankit0183/AMD_Vanilla,2020-10-24T08:23:30Z,0,0,,True,False,
ankit0183,ankit0183/Android_RAT_APK_Version,2024-03-22T13:38:40Z,0,0,,True,True,
ankit0183,ankit0183/AndroRAT,2021-11-13T08:43:11Z,0,0,,True,True,mit
ankit0183,ankit0183/AndroSpy,2023-04-09T16:51:43Z,0,0,,True,True,
ankit0183,ankit0183/ankit0183.github.io,2020-08-08T15:22:06Z,0,0,SCSS,True,True,mit
ankit0183,ankit0183/aspx,2020-09-06T22:51:19Z,0,0,,True,True,
ankit0183,ankit0183/automatic-twitch-recorder,2021-11-21T07:02:07Z,0,0,,True,True,
ankit0183,ankit0183/Autopwns,2022-06-26T11:56:35Z,2,2,,True,True,
ankit0183,ankit0183/ayanda,2020-07-30T18:42:10Z,0,0,,True,True,
ankit0183,ankit0183/BlockTheSpot,2020-09-03T17:24:05Z,1,1,,True,True,mit
ankit0183,ankit0183/BossAdv,2022-12-27T18:31:08Z,0,0,,True,True,
ankit0183,ankit0183/BRATA-RAT-FAST-SCREEN-CONTROL,2023-03-30T11:02:12Z,1,1,,True,True,
ankit0183,ankit0183/CBRGUI,2022-11-10T11:04:09Z,0,0,,True,True,
ankit0183,ankit0183/CEH-v10-Study-Guide,2023-04-09T16:54:45Z,0,0,,True,True,cc0-1.0
ankit0183,ankit0183/CEH-v11-Study-Guide,2023-04-09T16:55:21Z,2,2,,True,True,cc0-1.0
ankit0183,ankit0183/cerberus,2022-02-01T08:01:35Z,0,0,,True,False,isc
ankit0183,ankit0183/chaturbate-anonymous,2021-11-21T05:22:21Z,2,2,,True,True,
ankit0183,ankit0183/chaturbate-dvr,2022-02-16T11:41:22Z,1,1,,True,True,
ankit0183,ankit0183/chirpy-starter,2024-08-27T08:48:50Z,0,0,,True,False,mit
theashishgavade,theashishgavade/AgroWorldapp,2023-04-20T19:07:31Z,29,29,Java,True,True,
theashishgavade,theashishgavade/AI-Chat-Assistant,2023-10-29T17:07:16Z,0,0,Python,True,True,gpl-3.0
theashishgavade,theashishgavade/cprogram,2020-10-12T06:01:31Z,15,15,,True,True,
theashishgavade,theashishgavade/cprogram-1,2020-10-12T06:16:19Z,14,14,C,True,True,
theashishgavade,theashishgavade/docs,2022-07-26T14:13:16Z,0,0,JavaScript,True,False,cc-by-4.0
theashishgavade,theashishgavade/farmers-world-bot,2022-07-22T10:41:46Z,18,18,PHP,True,True,agpl-3.0
theashishgavade,theashishgavade/HackerEarth-Solution,2022-03-12T10:08:34Z,19,19,Python,True,True,gpl-3.0
theashishgavade,theashishgavade/Image-Steganography,2024-04-10T19:16:29Z,0,0,Python,True,True,apache-2.0
theashishgavade,theashishgavade/improved-dollop,2023-10-08T18:59:32Z,0,0,TypeScript,True,True,
theashishgavade,theashishgavade/Passenger-Security-2021,2021-10-03T14:06:23Z,9,9,Java,True,True,apache-2.0
theashishgavade,theashishgavade/Project-Initialization-Automation,2021-10-03T12:41:42Z,14,14,Python,True,True,
theashishgavade,theashishgavade/pythonprogram,2020-10-12T06:23:54Z,14,14,Python,True,True,
theashishgavade,theashishgavade/Railway-Ticket-Management-System,2022-04-06T08:46:23Z,23,23,PHP,True,True,apache-2.0
theashishgavade,theashishgavade/SecureCipher,2021-10-03T17:43:19Z,3,3,Java,True,True,apache-2.0
theashishgavade,theashishgavade/SecureFileGuard,2022-04-09T20:52:33Z,21,21,Python,True,True,gpl-3.0
theashishgavade,theashishgavade/Sentiment_Detection,2022-10-01T08:06:47Z,1,1,Python,True,True,apache-2.0
theashishgavade,theashishgavade/Sign-Language-Interpreter-using-Deep-Learning,2022-03-22T11:09:02Z,14,14,Python,True,True,mit
theashishgavade,theashishgavade/Social-Distance-Detection-using-OpenCV,2022-10-01T08:54:56Z,1,1,,True,True,gpl-3.0
theashishgavade,theashishgavade/thank-you-php,2022-07-23T06:46:25Z,0,0,,True,False,
theashishgavade,theashishgavade/The-Google-Cloud-Fly-Cup,2022-10-15T05:49:46Z,0,0,,True,True,
theashishgavade,theashishgavade/theashishgavade,2021-10-22T15:24:15Z,19,19,,True,True,agpl-3.0
theashishgavade,theashishgavade/theashishgavade.github.io,2022-06-27T14:19:42Z,16,16,HTML,True,True,mit
Suraj-Upadhyay,Suraj-Upadhyay/Acowale-Saas-Test,2024-10-06T09:56:00Z,0,0,TypeScript,True,True,
Suraj-Upadhyay,Suraj-Upadhyay/addons,2021-01-27T07:51:48Z,1,1,Python,True,False,apache-2.0
Suraj-Upadhyay,Suraj-Upadhyay/Algorithm-Visualiser,2024-01-19T11:01:29Z,1,1,TypeScript,True,True,
Suraj-Upadhyay,Suraj-Upadhyay/blog,2021-01-12T12:45:43Z,1,1,Ruby,False,False,
Suraj-Upadhyay,Suraj-Upadhyay/browserjam,2024-09-13T16:32:48Z,0,0,,True,False,
Suraj-Upadhyay,Suraj-Upadhyay/Calculator,2024-01-14T16:16:12Z,0,0,JavaScript,True,True,
Suraj-Upadhyay,Suraj-Upadhyay/dev-bitcoin,2020-07-16T14:25:37Z,1,1,C++,False,False,mit
Suraj-Upadhyay,Suraj-Upadhyay/dev-chutney,2020-03-09T13:34:01Z,1,1,Python,False,False,other
Suraj-Upadhyay,Suraj-Upadhyay/dev-embox,2020-03-10T03:04:59Z,1,1,C,False,False,other
Suraj-Upadhyay,Suraj-Upadhyay/dev-linux,2020-06-24T17:38:25Z,1,1,C,False,False,other
Suraj-Upadhyay,Suraj-Upadhyay/dev-tensorflow,2020-08-11T07:57:25Z,1,1,C++,False,False,apache-2.0
Suraj-Upadhyay,Suraj-Upadhyay/dev-tor,2020-03-09T13:33:36Z,1,1,C,False,False,other
Suraj-Upadhyay,Suraj-Upadhyay/DSA-Prep,2023-06-15T10:21:25Z,0,0,C++,True,True,
Suraj-Upadhyay,Suraj-Upadhyay/estimator,2021-01-27T17:58:09Z,1,1,Python,True,True,apache-2.0
Suraj-Upadhyay,Suraj-Upadhyay/flutter-learning-project,2022-01-14T16:15:49Z,1,1,Dart,False,False,
Suraj-Upadhyay,Suraj-Upadhyay/GoTutorial,2024-07-25T11:14:11Z,0,0,Go,True,True,
Suraj-Upadhyay,Suraj-Upadhyay/grok-1,2024-03-19T19:26:09Z,0,0,,True,True,apache-2.0
Suraj-Upadhyay,Suraj-Upadhyay/GuessGame,2024-01-13T14:10:53Z,0,0,JavaScript,True,True,
Suraj-Upadhyay,Suraj-Upadhyay/Library-Management-System,2020-07-28T06:58:02Z,2,2,Java,False,False,mit
Suraj-Upadhyay,Suraj-Upadhyay/Major-Project,2020-08-28T11:36:09Z,1,1,ShaderLab,True,True,
Suraj-Upadhyay,Suraj-Upadhyay/MinimalOS,2020-04-13T11:17:44Z,12,12,C,True,True,gpl-3.0
Suraj-Upadhyay,Suraj-Upadhyay/MLAssignments,2020-05-07T14:30:46Z,1,1,Jupyter Notebook,False,False,mit
Suraj-Upadhyay,Suraj-Upadhyay/MyArticles,2020-08-21T10:36:33Z,1,1,,True,True,
Suraj-Upadhyay,Suraj-Upadhyay/note-taking-app,2023-01-02T20:20:42Z,1,1,JavaScript,True,True,
Suraj-Upadhyay,Suraj-Upadhyay/Portfolio,2024-05-31T10:19:41Z,0,0,TypeScript,True,True,
Suraj-Upadhyay,Suraj-Upadhyay/ProblemSolving,2020-08-16T11:40:10Z,1,1,Jupyter Notebook,False,False,mit
Suraj-Upadhyay,Suraj-Upadhyay/programmingbitcoin,2021-01-15T10:07:36Z,1,1,Python,True,True,other
Suraj-Upadhyay,Suraj-Upadhyay/PyGames,2020-06-03T03:10:06Z,1,1,Python,False,False,mit
Suraj-Upadhyay,Suraj-Upadhyay/StageOTT_instagram_stories,2024-07-26T10:43:21Z,0,0,TypeScript,True,True,
Suraj-Upadhyay,Suraj-Upadhyay/stage_ott_ig_stories,2024-07-30T08:04:16Z,0,0,TypeScript,True,True,
nabinhait,nabinhait/chaiproject,2011-12-09T08:04:47Z,1,1,JavaScript,True,True,
nabinhait,nabinhait/chart_of_accounts_builder,2016-01-04T12:49:41Z,0,0,Python,True,True,other
nabinhait,nabinhait/crm,2024-09-12T13:51:49Z,0,0,,True,False,agpl-3.0
nabinhait,nabinhait/ecommerce_integrations,2021-12-27T04:51:24Z,0,0,,True,True,gpl-3.0
nabinhait,nabinhait/elephant-docs,2013-04-23T13:25:16Z,0,0,Python,True,True,
nabinhait,nabinhait/erpbook,2011-08-22T11:00:06Z,3,3,,True,True,
nabinhait,nabinhait/erpnext,2011-06-08T09:12:28Z,4,4,Python,True,True,other
nabinhait,nabinhait/erpnext-print-templates,2011-08-22T11:00:57Z,1,1,,True,True,
nabinhait,nabinhait/erpnext_com,2016-08-25T06:50:03Z,0,0,HTML,True,True,other
nabinhait,nabinhait/erpnext_demo,2015-09-08T08:39:18Z,0,0,Python,True,True,other
nabinhait,nabinhait/erpnext_documentation,2020-04-29T15:41:35Z,0,0,,True,True,other
nabinhait,nabinhait/erpnext_shopify,2016-01-04T09:37:31Z,0,0,HTML,True,True,other
nabinhait,nabinhait/erpnext_telegram,2021-05-19T06:07:23Z,0,0,,True,True,other
nabinhait,nabinhait/foundation,2018-09-23T12:22:20Z,0,0,HTML,True,True,other
nabinhait,nabinhait/frappe,2011-06-08T09:18:45Z,1,1,JavaScript,True,True,mit
nabinhait,nabinhait/frappe_io,2020-05-11T14:58:27Z,0,0,,True,True,other
nabinhait,nabinhait/frappe_theme,2016-08-25T06:50:34Z,1,1,CSS,True,True,other
nabinhait,nabinhait/health,2022-12-16T07:47:08Z,0,0,,True,True,gpl-3.0
nabinhait,nabinhait/helpdesk,2023-04-12T07:43:40Z,0,0,,True,True,other
nabinhait,nabinhait/hoppscotch,2020-09-11T05:21:10Z,0,0,,True,True,mit
nabinhait,nabinhait/hrms,2022-07-27T07:08:52Z,0,0,,True,True,gpl-3.0
nabinhait,nabinhait/india-compliance,2022-11-09T12:37:24Z,1,1,,True,False,gpl-3.0
nabinhait,nabinhait/insights,2022-07-27T07:09:27Z,0,0,,True,True,agpl-3.0
nabinhait,nabinhait/lending,2023-07-18T06:32:31Z,0,0,,True,False,gpl-3.0
nabinhait,nabinhait/library_management,2014-11-28T11:51:57Z,0,0,Python,True,True,other
